takes_female,plural,classification,verb_id,frequency_rank,DOsentence,PDsentence,theme_type,theme_id,recipient_id,i,trial_set,DO_prob,PD_prob,ratio,BehavDOpreference,ngram_ratio,LSTM_ratio,GPT2_ratio,XLNet_ratio,GPT2_large_ratio,LSTM_ratio_new
FALSE,FALSE,non-alternating,25,25,Linda repeated him something,Linda repeated something to him,something,5,pronoun,3123,86,-35.78899121179711,-24.006965831969865,-11.782025379827246,6.5,2.1906051635742188,-1.7322211265563965,-1.0856108665466309,-1.3234416246414185,-2.346982955932617,-5.837693870067596
FALSE,FALSE,non-alternating,25,25,Mary repeated the woman something,Mary repeated something to the woman,something,5,shortDefinite,3124,36,-36.333719241432846,-23.70349580416223,-12.630223437270615,16.5,1.1990699768066406,-5.36837100982666,-4.581595540046692,0.1555318832397461,-8.405609130859375,-6.451639890670776
FALSE,FALSE,non-alternating,25,25,Michael repeated a woman something,Michael repeated something to a woman,something,5,shortIndefinite,3125,87,-48.85729745449498,-31.453491648077033,-17.40380580641795,7.416666666666667,0.9423751831054688,-4.304429292678833,-7.1257171630859375,-1.4851515293121338,-8.832489490509033,-2.671748399734497
TRUE,FALSE,non-alternating,26,26,Linda declared the man from work her feelings,Linda declared her feelings to the man from work,def,1,longDefinite,3126,38,-60.660630812169984,-33.22780670062639,-27.432824111543596,6.222222222222222,0.792694091796875,-3.6882972717285156,-9.371325969696045,-10.632236361503601,-9.370702147483826,-5.01823616027832
TRUE,FALSE,non-alternating,26,26,Maria declared a woman who was from work her feelings,Maria declared her feelings to a woman who was from work,def,1,longIndefinite,3127,88,-65.02006398700178,-43.31182141089812,-21.708242576103657,10.1,-0.5606231689453125,-1.7555491924285889,-10.36362087726593,-14.105616807937622,-10.554763317108154,-3.616997718811035
TRUE,FALSE,non-alternating,26,26,Linda declared him her feelings,Linda declared her feelings to him,def,1,pronoun,3128,39,-39.56043599918485,-25.326083410531282,-14.234352588653564,4.875,2.2278690338134766,-1.1020004749298096,-2.519639492034912,-2.1198530197143555,-5.275412321090698,-6.279798865318298
TRUE,FALSE,non-alternating,26,26,Linda declared the woman her feelings,Linda declared her feelings to the woman,def,1,shortDefinite,3129,89,-38.35741235292517,-28.897852865979075,-9.459559486946091,26.6,1.5596847534179688,0.16693520545959473,-4.185190200805664,-10.103098630905151,-5.968282580375671,-2.525353789329529
TRUE,FALSE,non-alternating,26,26,Alice declared a woman her feelings,Alice declared her feelings to a woman,def,1,shortIndefinite,3130,40,-50.25459854863584,-33.518669832497835,-16.735928716138005,6.4,0.6268119812011719,-0.6004606485366821,-5.651883602142334,-2.194019317626953,-5.263741970062256,-3.591293454170227
TRUE,FALSE,non-alternating,26,26,Linda declared the man who was from work her intentions,Linda declared her intentions to the man who was from work,def,2,longDefinite,3131,91,-53.68394436594099,-39.407916754251346,-14.276027611689642,11.6,-2.6887130737304688,-2.1013078689575195,-12.964652866125107,-17.28063213825226,-13.164975494146347,-3.9234508872032166
TRUE,FALSE,non-alternating,26,26,Mary declared a woman from work her intentions,Mary declared her intentions to a woman from work,def,2,longIndefinite,3132,41,-51.25954925827682,-45.87198194116354,-5.38756731711328,12.615384615384615,-2.662801742553711,-4.407338082790375,-13.920145034790039,-2.4380123615264893,-12.806570589542389,-5.701601803302765
TRUE,FALSE,non-alternating,26,26,Maria declared him her intentions,Maria declared her intentions to him,def,2,pronoun,3133,92,-37.67342527490109,-25.458899471908808,-12.214525802992284,22.071428571428573,-0.7351799011230469,-3.3072462677955627,-6.351106405258179,-4.2011719942092896,-7.975326955318451,-3.3812015652656555
TRUE,FALSE,non-alternating,26,26,Linda declared the man her intentions,Linda declared her intentions to the man,def,2,shortDefinite,3134,43,-37.919655833859,-28.06442380324006,-9.855232030618936,19.7,-0.6592140197753906,1.6318269968032837,-6.248120754957199,-10.821198225021362,-8.291586488485336,0.24222201108932495
TRUE,FALSE,non-alternating,26,26,Linda declared a woman her intentions,Linda declared her intentions to a woman,def,2,shortIndefinite,3135,93,-50.723257021047175,-33.35439767502248,-17.368859346024692,16.3,-1.7584247589111328,-3.8666045665740967,-9.429558247327805,-2.3854154348373413,-10.23554214835167,-5.582488000392914
FALSE,FALSE,non-alternating,26,26,Mary declared the man who was wearing the hat an allegiance,Mary declared an allegiance to the man who was wearing the hat,indef,3,longDefinite,3136,44,-40.414974436629564,-32.04420627839863,-8.37076815823093,24.214285714285715,-2.8394126892089844,-6.261764034628868,-4.338566765189171,-17.37418305873871,-4.156741082668304,-9.186255484819412
FALSE,FALSE,non-alternating,26,26,Linda declared a man who was wearing a hat an allegiance,Linda declared an allegiance to a man who was wearing a hat,indef,3,longIndefinite,3137,94,-43.18828989681788,-37.70247309142724,-5.485816805390641,5.5,-3.202220916748047,-8.73970142006874,-9.140983410179615,-5.92603874206543,-7.077990308403969,-12.036392290145159
FALSE,FALSE,non-alternating,26,26,Linda declared him an allegiance,Linda declared an allegiance to him,indef,3,pronoun,3138,45,-38.25650115776807,-36.001070075668395,-2.255431082099676,16.307692307692307,0.4501361846923828,-1.1174649000167847,-1.9177002981305122,1.0409607887268066,-3.147468164563179,-2.5951894111931324
FALSE,FALSE,non-alternating,26,26,Maria declared the man an allegiance,Maria declared an allegiance to the man,indef,3,shortDefinite,3139,96,-41.69276118092239,-35.27592347050086,-6.416837710421532,7.0,-1.8073692321777344,-2.424222469329834,-4.952186748385429,1.476818561553955,-6.46788427233696,-3.54728576913476
FALSE,FALSE,non-alternating,26,26,Maria declared a woman an allegiance,Maria declared an allegiance to a woman,indef,3,shortIndefinite,3140,46,-46.367153885774314,-38.83557082898915,-7.531583056785166,7.333333333333333,-2.1078548431396484,-7.108037754893303,-5.9030666798353195,-0.4213869571685791,-10.08650889992714,-5.67353105917573
FALSE,FALSE,non-alternating,26,26,Alice declared the man who was wearing the hat a commitment,Alice declared a commitment to the man who was wearing the hat,indef,4,longDefinite,3141,97,-40.10408631945029,-32.84981950884685,-7.25426681060344,12.7,-2.5627174377441406,-4.695310175418854,-5.142509400844574,-14.192692875862122,-2.430547058582306,-8.991775214672089
FALSE,FALSE,non-alternating,26,26,Bob declared a woman wearing a hat a commitment,Bob declared a commitment to a woman wearing a hat,indef,4,longIndefinite,3142,48,-42.27951026847586,-36.447866877540946,-5.831643390934914,28.666666666666668,-2.4155502319335938,-7.702335447072983,-6.0892729461193085,0.7651312053203583,-6.2263297736644745,-10.175331443548203
FALSE,FALSE,non-alternating,26,26,Mary declared him a commitment,Mary declared a commitment to him,indef,4,pronoun,3143,98,-29.730763806961477,-27.73290286771953,-1.9978609392419457,42.55555555555556,1.8866214752197266,-1.3606646656990051,-0.9207465797662735,0.5202869176864624,-0.16921363025903702,-3.7554605901241302
FALSE,FALSE,non-alternating,26,26,Michael declared the woman a commitment,Michael declared a commitment to the woman,indef,4,shortDefinite,3144,49,-34.273645654087886,-31.828621978405863,-2.445023675682023,14.846153846153847,-1.5384883880615234,-7.622115671634674,-3.8012355268001556,-3.5783013105392456,-2.6047560423612595,-3.8706304728984833
FALSE,FALSE,non-alternating,26,26,Michael declared a man a commitment,Michael declared a commitment to a man,indef,4,shortIndefinite,3145,99,-45.75946209114045,-37.04201727733016,-8.717444813810289,21.09090909090909,-0.8971824645996094,-3.8094602227211,-5.198901504278183,0.10525202751159668,-6.997413083910942,-4.399959176778793
FALSE,FALSE,non-alternating,26,26,Linda declared the woman wearing the hat something,Linda declared something to the woman wearing the hat,something,5,longDefinite,3146,50,-47.55622401076835,-39.793700283247745,-7.762523727520602,11.583333333333334,1.7067642211914062,-2.0012528896331787,-2.3947754502296448,-2.0432252883911133,-1.8552622199058533,-1.4154812693595886
FALSE,FALSE,non-alternating,26,26,Maria declared a man who was from work something,Maria declared something to a man who was from work,something,5,longIndefinite,3147,1,-54.72486604843289,-48.74562586355023,-5.979240184882656,11.0,1.6347732543945312,-0.27381467819213867,-3.6698027849197388,1.5265991687774658,-4.627464532852173,-1.6078786849975586
FALSE,FALSE,non-alternating,26,26,Michael declared her something,Michael declared something to her,something,5,pronoun,3148,51,-33.74675193242729,-25.79025544191245,-7.956496490514837,10.272727272727273,2.047496795654297,-2.4483134746551514,-1.0526211261749268,-3.6016507148742676,-1.754018783569336,-4.2490633726119995
FALSE,FALSE,non-alternating,26,26,Alice declared the man something,Alice declared something to the man,something,5,shortDefinite,3149,2,-37.52175376564264,-31.923471976886503,-5.59828178875614,17.09090909090909,2.2408695220947266,2.4819185733795166,-2.9220653772354126,-4.723793029785156,-3.3805390000343323,-1.1223480701446533
FALSE,FALSE,non-alternating,26,26,Maria declared a woman something,Maria declared something to a woman,something,5,shortIndefinite,3150,53,-47.859230066649616,-44.25571259157732,-3.6035174750722945,8.692307692307692,1.8772411346435547,-2.1599979400634766,-2.258037567138672,0.1716012954711914,-1.8241050243377686,-1.8578439950942993
FALSE,FALSE,non-alternating,27,27,Mary proposed the man wearing the hat the suggestion,Mary proposed the suggestion to the man wearing the hat,def,1,longDefinite,3151,3,-44.87802310963161,-32.14519879384898,-12.732824315782636,6.571428571428571,-0.7077369689941406,0.14328348636627197,-8.731714904308319,-1.0679831504821777,-7.547826945781708,-6.4313435554504395
FALSE,FALSE,non-alternating,27,27,Michael proposed a man who was from work the suggestion,Michael proposed the suggestion to a man who was from work,def,1,longIndefinite,3152,54,-60.5115228460636,-40.80456415889785,-19.706958687165752,9.0,0.19528579711914062,-3.128745198249817,-2.9155635833740234,6.013154029846191,-3.2642788887023926,-6.498412728309631
FALSE,FALSE,non-alternating,27,27,Michael proposed her the suggestion,Michael proposed the suggestion to her,def,1,pronoun,3153,4,-31.55088465102017,-20.227824326138943,-11.323060324881226,19.076923076923077,-0.15836143493652344,-2.20629620552063,-0.5194761753082275,-0.8847625255584717,-2.4196555614471436,-0.3937404155731201
FALSE,FALSE,non-alternating,27,27,Maria proposed the man the suggestion,Maria proposed the suggestion to the man,def,1,shortDefinite,3154,55,-38.47741065174341,-28.965144275687635,-9.512266376055777,17.153846153846153,0.5486888885498047,-5.612365484237671,-2.4768033027648926,6.189009130001068,-4.179975986480713,-1.1572773456573486
FALSE,FALSE,non-alternating,27,27,John proposed a man the suggestion,John proposed the suggestion to a man,def,1,shortIndefinite,3155,6,-40.95819170959294,-27.71628043986857,-13.241911269724369,13.0,0.8540134429931641,-8.034319877624512,-2.1231833696365356,-1.1714694499969482,-1.9531924724578857,-8.00820803642273
FALSE,FALSE,non-alternating,27,27,Mary proposed the man from work the plan,Mary proposed the plan to the man from work,def,2,longDefinite,3156,56,-51.10518287634477,-31.49001805158332,-19.61516482476145,8.23076923076923,-0.9055137634277344,-4.447950482368469,-5.2748541831970215,2.1002020835876465,-4.874054431915283,-0.25333845615386963
FALSE,FALSE,non-alternating,27,27,Alice proposed a woman who was from work the plan,Alice proposed the plan to a woman who was from work,def,2,longIndefinite,3157,7,-61.154891774989665,-37.797146428376436,-23.35774534661323,17.6,-1.4308662414550781,-1.745977520942688,-6.2138237953186035,2.4562418460845947,-6.053852081298828,-2.4754011631011963
FALSE,FALSE,non-alternating,27,27,Michael proposed her the plan,Michael proposed the plan to her,def,2,pronoun,3158,57,-31.5968566108495,-17.337403064593673,-14.259453546255827,24.444444444444443,-1.0773658752441406,-5.306387186050415,-2.666171908378601,6.29282283782959,-2.701768636703491,-1.3075014352798462
FALSE,FALSE,non-alternating,27,27,Juan proposed the man the plan,Juan proposed the plan to the man,def,2,shortDefinite,3159,8,-42.92003891384229,-27.977117783389986,-14.942921130452305,13.727272727272727,-0.7505702972412109,-3.4419249296188354,-3.843950390815735,2.998568058013916,-4.793270587921143,0.1782834529876709
FALSE,FALSE,non-alternating,27,27,Linda proposed a woman the plan,Linda proposed the plan to a woman,def,2,shortIndefinite,3160,59,-44.72422276902944,-24.662690044380724,-20.061532724648714,18.8,-1.0547504425048828,-4.265063643455505,-3.2142302989959717,0.14371466636657715,-3.77690851688385,-4.995655298233032
FALSE,FALSE,non-alternating,27,27,Bob proposed the man who was wearing the hat a direction,Bob proposed a direction to the man who was wearing the hat,indef,3,longDefinite,3161,9,-36.0827379465336,-30.407828208757564,-5.674909737776034,17.3,-2.432025909423828,-7.502527475357056,-6.685147762298584,0.3127720355987549,-5.241406798362732,-10.751238822937012
FALSE,FALSE,non-alternating,27,27,Linda proposed a woman who was from work a direction,Linda proposed a direction to a woman who was from work,indef,3,longIndefinite,3162,60,-68.27226523123682,-54.299543178640306,-13.97272205259651,36.0,-0.9020309448242188,-1.9239981174468994,-3.5951454639434814,-8.912823915481567,-4.07712996006012,-1.9618887901306152
FALSE,FALSE,non-alternating,27,27,Linda proposed him a direction,Linda proposed a direction to him,indef,3,pronoun,3163,11,-39.16364843957126,-33.53833304089494,-5.625315398676321,25.11111111111111,0.9377937316894531,-6.4925713539123535,0.4595235586166382,11.795593976974487,-0.24479436874389648,-2.1159825325012207
FALSE,FALSE,non-alternating,27,27,Michael proposed the woman a direction,Michael proposed a direction to the woman,indef,3,shortDefinite,3164,61,-36.324119470547885,-31.97981708496809,-4.344302385579795,27.2,-1.1067218780517578,-13.33147668838501,-2.6327056884765625,10.620540142059326,-3.6728090047836304,-5.867001891136169
FALSE,FALSE,non-alternating,27,27,Linda proposed a man a direction,Linda proposed a direction to a man,indef,3,shortIndefinite,3165,12,-48.91840949933976,-42.22569486359134,-6.692714635748416,9.285714285714286,0.7313385009765625,-6.443454265594482,-3.321631669998169,13.042532116174698,-2.537936806678772,-3.2430715560913086
FALSE,FALSE,non-alternating,27,27,Bob proposed the woman from work an idea,Bob proposed an idea to the woman from work,indef,4,longDefinite,3166,62,-45.676248303381726,-36.244862124323845,-9.431386179057881,30.11111111111111,-1.996042251586914,-10.646522521972656,-3.707226276397705,3.7737197875976562,-4.562571883201599,-3.82850444316864
FALSE,FALSE,non-alternating,27,27,John proposed a woman from work an idea,John proposed an idea to a woman from work,indef,4,longIndefinite,3167,13,-42.552526615560055,-40.80682929372415,-1.7456973218359053,6.166666666666667,-1.4394397735595703,-5.747877836227417,-3.233640670776367,0.8000972270965576,-4.806254148483276,-4.662984848022461
FALSE,FALSE,non-alternating,27,27,Juan proposed her an idea,Juan proposed an idea to her,indef,4,pronoun,3168,64,-27.314713404513896,-24.31612542271614,-2.9985879817977548,16.555555555555557,-1.4849834442138672,-6.608819603919983,-0.9133028984069824,9.067749977111816,-1.2173793315887451,-0.685745358467102
