iterationName,rt,response,setid,gameid,theme_type,recipient_id,verb_id,theme_id,DOsentence,PDsentence,frequency_rank,classification,stimulus_type,highValueMeans
mturk_sample,8397.640000002866,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,longDefinite,109,4,Michael paid the woman wearing the hat a visit,Michael paid a visit to the woman wearing the hat,9,alternating,main_judgement,DO
mturk_sample,9733.079999998154,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,longDefinite,116,1,John pulled the woman who was wearing the hat the chair,John pulled the chair to the woman who was wearing the hat,16,alternating,main_judgement,PD
mturk_sample,5654.8600000023725,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,longIndefinite,119,2,Mary threw a man who was from work the blanket,Mary threw the blanket to a man who was from work,19,alternating,main_judgement,DO
mturk_sample,3333.374999998341,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,pronoun,122,3,Linda posted him a box,Linda posted a box to him,22,alternating,main_judgement,PD
mturk_sample,5299.585000000661,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,shortDefinite,125,4,Mary promised the man a car,Mary promised a car to the man,25,alternating,main_judgement,DO
mturk_sample,7971.639999999752,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,shortIndefinite,135,2,Michael owed a man the funds,Michael owed the funds to a man,35,alternating,main_judgement,PD
mturk_sample,4263.660000000527,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,longDefinite,138,4,Maria tossed the woman from work a key,Maria tossed a key to the woman from work,38,alternating,main_judgement,PD
mturk_sample,3787.945000000036,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,something,longIndefinite,141,5,John guaranteed a man who was wearing a hat something,John guaranteed something to a man who was wearing a hat,41,alternating,main_judgement,DO
mturk_sample,5454.985000000306,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,pronoun,145,1,Alice pitched him the idea,Alice pitched the idea to him,45,alternating,main_judgement,PD
mturk_sample,14580.38999999917,5,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,pronoun,151,3,Mary signaled him a score,Mary signaled a score to him,51,alternating,main_judgement,PD
mturk_sample,3386.915000002773,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,shortDefinite,154,4,Bob slapped the woman a ticket,Bob slapped a ticket to the woman,54,alternating,main_judgement,PD
mturk_sample,3562.050000000454,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,something,shortIndefinite,157,5,Bob hauled a man something,Bob hauled something to a man,57,alternating,main_judgement,DO
mturk_sample,5258.890000000974,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,longDefinite,161,2,Linda mailed the man from work the package,Linda mailed the package to the man from work,61,alternating,main_judgement,PD
mturk_sample,4501.829999997426,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,longIndefinite,164,3,Michael allocated a man wearing a hat some land,Michael allocated some land to a man wearing a hat,64,alternating,main_judgement,DO
mturk_sample,4480.97499999858,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,something,longIndefinite,170,5,John flicked a woman wearing a hat something,John flicked something to a woman wearing a hat,70,alternating,main_judgement,PD
mturk_sample,3487.519999998767,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,pronoun,174,1,John smuggled them the packages,John smuggled the packages to them,74,alternating,main_judgement,PD
mturk_sample,3128.5749999988184,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,shortDefinite,177,2,Bob telephoned the woman the results,Bob telephoned the results to the woman,77,alternating,main_judgement,DO
mturk_sample,3617.6049999994575,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,shortIndefinite,180,3,Alice towed a man a van,Alice towed a van to a man,80,alternating,main_judgement,DO
mturk_sample,5335.300000002462,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,something,shortIndefinite,186,5,Alice ferried a man something,Alice ferried something to a man,86,alternating,main_judgement,PD
mturk_sample,4228.834999998071,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,longDefinite,190,2,Maria trucked the man wearing the hat the fruit,Maria trucked the fruit to the man wearing the hat,90,alternating,main_judgement,PD
mturk_sample,4740.649999999732,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,longIndefinite,193,3,Maria punted a woman who was wearing a hat a ball,Maria punted a ball to a woman who was wearing a hat,93,alternating,main_judgement,DO
mturk_sample,3633.0049999996845,49,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,pronoun,196,4,Mary radioed him a location,Mary radioed a location to him,96,alternating,main_judgement,DO
mturk_sample,7386.254999997618,48,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,something,shortDefinite,199,5,Juan catapulted the man something,Juan catapulted something to the man,99,alternating,main_judgement,PD
mturk_sample,7697.6249999970605,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,shortDefinite,6,2,Juan returned the man the shirt,Juan returned the shirt to the man,6,non-alternating,main_judgement,PD
mturk_sample,2915.0750000007974,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,shortIndefinite,9,3,Bob stated a woman an idea,Bob stated an idea to a woman,9,non-alternating,main_judgement,PD
mturk_sample,3646.049999999377,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,something,longDefinite,12,5,Alice revealed the man from work something,Alice revealed something to the man from work,12,non-alternating,main_judgement,DO
mturk_sample,12223.079999999754,48,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,longIndefinite,16,1,Alice referred a woman from work the applicants,Alice referred the applicants to a woman from work,16,non-alternating,main_judgement,PD
mturk_sample,4411.645000000135,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,pronoun,19,2,Mary expressed him her condolences,Mary expressed her condolences to him,19,non-alternating,main_judgement,DO
mturk_sample,5780.344999999215,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,pronoun,25,4,Bob repeated her a message,Bob repeated a message to her,25,non-alternating,main_judgement,PD
mturk_sample,4560.139999997773,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,something,shortDefinite,28,5,Juan screamed the man something,Juan screamed something to the man,28,non-alternating,main_judgement,DO
mturk_sample,3334.6649999984947,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,shortIndefinite,32,1,Linda transferred a man the ownership,Linda transferred the ownership to a man,32,non-alternating,main_judgement,DO
mturk_sample,3384.6149999990303,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,longDefinite,35,3,Linda communicated the man wearing the hat some rules,Linda communicated some rules to the man wearing the hat,35,non-alternating,main_judgement,PD
mturk_sample,2351.1650000000373,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,something,longDefinite,41,5,Bob distributed the team from work something,Bob distributed something to the team from work,41,non-alternating,main_judgement,PD
mturk_sample,3200.9150000012596,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,longIndefinite,45,1,Alice administered a man from work the first aid,Alice administered the first aid to a man from work,45,non-alternating,main_judgement,DO
mturk_sample,7571.909999998752,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,pronoun,48,2,Michael credited her the money,Michael credited the money to her,48,non-alternating,main_judgement,PD
mturk_sample,5358.710000000428,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,shortDefinite,51,3,Maria surrendered the woman some money,Maria surrendered some money to the woman,51,non-alternating,main_judgement,PD
mturk_sample,3073.6349999970116,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,shortIndefinite,54,4,Maria broadcasted a man a guideline,Maria broadcasted a guideline to a man,54,non-alternating,main_judgement,DO
mturk_sample,6990.924999998242,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,shortIndefinite,61,1,Linda denounced a woman the rules,Linda denounced the rules to a woman,61,non-alternating,main_judgement,PD
mturk_sample,5134.860000001936,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,longDefinite,64,3,Michael recited the man wearing the hat a prayer,Michael recited a prayer to the man wearing the hat,64,non-alternating,main_judgement,DO
mturk_sample,10367.535000001226,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,longIndefinite,67,4,Alice dispatched a team from work some meals,Alice dispatched some meals to a team from work,67,non-alternating,main_judgement,DO
mturk_sample,3278.2250000018394,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,something,pronoun,70,5,Juan growled her something,Juan growled something to her,70,non-alternating,main_judgement,PD
mturk_sample,2032.3000000025786,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,shortDefinite,74,1,Bob wailed the man the song,Bob wailed the song to the man,74,non-alternating,main_judgement,PD
mturk_sample,2738.3499999996275,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,shortDefinite,80,3,Mary stuttered the woman a question,Mary stuttered a question to the woman,80,non-alternating,main_judgement,DO
mturk_sample,4191.274999997375,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,shortIndefinite,83,4,Mary squealed a woman an answer,Mary squealed an answer to a woman,83,non-alternating,main_judgement,DO
mturk_sample,3544.420000002021,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,longDefinite,87,1,Maria screeched the man from work her name,Maria screeched her name to the man from work,87,non-alternating,main_judgement,DO
mturk_sample,3754.9700000017765,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,def,longIndefinite,90,2,Alice babbled a man wearing a hat her complaint,Alice babbled her complaint to a man wearing a hat,90,non-alternating,main_judgement,PD
mturk_sample,7413.63999999885,100,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,,,,,,,,,catch2,correct
mturk_sample,3720.9949999997043,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,indef,longIndefinite,96,4,Michael explicated a man who was from work a rule,Michael explicated a rule to a man who was from work,96,non-alternating,main_judgement,DO
mturk_sample,3699.3899999979185,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,something,pronoun,99,5,Alice warbled him something,Alice warbled something to him,99,non-alternating,main_judgement,DO
mturk_sample,2655.4400000022724,0,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,,,,,,,,,catch1,error
mturk_sample,1148.1500000008964,,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,,,,,,,,,exit_survey,
mturk_sample,1540.049999999639,,33,0809-a1f97d37-6fd9-4320-beed-29ded796a3dd,,,,,,,,,,
mturk_sample,1.2075629700000002e+06,80,32,1533-2cd62e06-8ded-444f-9c65-ab27a37b149d,something,pronoun,128,5,Alice extended him something,Alice extended something to him,28,alternating,main_judgement,PD
mturk_sample,8128.644999999786,91,32,1533-2cd62e06-8ded-444f-9c65-ab27a37b149d,def,shortDefinite,132,1,Michael handed the woman the sandwich,Michael handed the sandwich to the woman,32,alternating,main_judgement,PD
mturk_sample,4645.270000000019,100,32,1533-2cd62e06-8ded-444f-9c65-ab27a37b149d,indef,shortDefinite,138,3,Maria tossed the man a glance,Maria tossed a glance to the man,38,alternating,main_judgement,PD
mturk_sample,4806.950000000186,72,32,1533-2cd62e06-8ded-444f-9c65-ab27a37b149d,indef,shortIndefinite,141,4,Mary guaranteed a man a refund,Mary guaranteed a refund to a man,41,alternating,main_judgement,PD
mturk_sample,21412.379999999655,56,32,1533-2cd62e06-8ded-444f-9c65-ab27a37b149d,def,longDefinite,145,1,Michael pitched the woman wearing the hat the idea,Michael pitched the idea to the woman wearing the hat,45,alternating,main_judgement,PD
mturk_sample,1625.8499999530613,,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,,,,,,,,,,
mturk_sample,1196.6700000921264,,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,,,,,,,,,,
mturk_sample,11362.23499989137,,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,,,,,,,,,,
mturk_sample,2922.7149999933317,60,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,def,longDefinite,103,2,Linda gave the woman from work the job,Linda gave the job to the woman from work,3,alternating,main_judgement,DO
mturk_sample,2358.795000007376,32,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,indef,longIndefinite,106,3,Linda wrote a man who was wearing a hat a check,Linda wrote a check to a man who was wearing a hat,6,alternating,main_judgement,PD
mturk_sample,2023.7349999370053,66,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,something,longIndefinite,112,5,Juan passed a woman who was wearing a hat something,Juan passed something to a woman who was wearing a hat,12,alternating,main_judgement,DO
mturk_sample,3401.685000048019,87,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,def,pronoun,116,1,Linda pulled him the chair,Linda pulled the chair to him,16,alternating,main_judgement,DO
mturk_sample,1398.2499999692664,66,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,def,shortDefinite,119,2,Mary threw the woman the blanket,Mary threw the blanket to the woman,19,alternating,main_judgement,DO
mturk_sample,1643.4100000187755,47,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,indef,shortIndefinite,122,3,Michael posted a man a box,Michael posted a box to a man,22,alternating,main_judgement,PD
mturk_sample,1467.7799999481067,54,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,something,shortIndefinite,128,5,Bob extended a woman something,Bob extended something to a woman,28,alternating,main_judgement,PD
mturk_sample,2112.330000032671,48,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,def,longDefinite,132,2,Michael handed the man who was wearing the hat the note,Michael handed the note to the man who was wearing the hat,32,alternating,main_judgement,DO
mturk_sample,1941.190000041388,30,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,indef,longIndefinite,135,3,Linda owed a woman who was wearing a hat a favor,Linda owed a favor to a woman who was wearing a hat,35,alternating,main_judgement,PD
mturk_sample,1515.7650000182912,56,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,indef,pronoun,138,4,Juan tossed her a key,Juan tossed a key to her,38,alternating,main_judgement,DO
mturk_sample,1743.4549999888986,43,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,something,shortDefinite,141,5,John guaranteed the man something,John guaranteed something to the man,41,alternating,main_judgement,PD
mturk_sample,5705.094999982975,39,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,def,shortDefinite,148,2,John lent the woman the room,John lent the room to the woman,48,alternating,main_judgement,PD
mturk_sample,1481.3800000119954,58,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,indef,shortIndefinite,151,3,Linda signaled a woman a score,Linda signaled a score to a woman,51,alternating,main_judgement,PD
mturk_sample,2586.654999991879,44,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,something,longDefinite,154,5,Linda slapped the woman from work something,Linda slapped something to the woman from work,54,alternating,main_judgement,DO
mturk_sample,1070.1999999582767,61,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,def,longIndefinite,158,1,John conceded a man wearing a hat the point,John conceded the point to a man wearing a hat,58,alternating,main_judgement,PD
mturk_sample,863.065000041388,68,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,def,pronoun,161,2,Michael mailed her the package,Michael mailed the package to her,61,alternating,main_judgement,DO
mturk_sample,1344.1050000255927,28,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,indef,pronoun,167,4,Bob chucked her a bag,Bob chucked a bag to her,67,alternating,main_judgement,PD
mturk_sample,2646.6349998954684,49,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,something,shortDefinite,170,5,Mary flicked the woman something,Mary flicked something to the woman,70,alternating,main_judgement,PD
mturk_sample,2336.765000014566,67,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,def,shortIndefinite,174,1,Mary smuggled a team the packages,Mary smuggled the packages to a team,74,alternating,main_judgement,DO
mturk_sample,1614.1399999614805,70,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,indef,longDefinite,177,3,Alice telephoned the woman who was wearing the hat some news,Alice telephoned some news to the woman who was wearing the hat,77,alternating,main_judgement,PD
mturk_sample,1386.185000068508,65,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,something,longDefinite,183,5,Alice loaned the woman wearing the hat something,Alice loaned something to the woman wearing the hat,83,alternating,main_judgement,DO
mturk_sample,1150.1350000035018,79,34,6328-ae347639-03b1-4171-8dd0-36a4337215aa,def,longIndefinite,187,1,Juan lugged a woman wearing a hat the wood,Juan lugged the wood to a woman wearing a hat,87,alternating,main_judgement,DO
