takes_female,plural,classification,verb_id,frequency_rank,DOsentence,PDsentence,theme_type,theme_id,recipient_id,i,trial_set,bert_ratio,BehavDOpreference,ngram_ratio,lstm_ratio,gpt2_ratio,gpt2-large_ratio,lstm-large_ratio
FALSE,FALSE,non-alternating,9,9,Mary stated a woman wearing a hat an idea,Mary stated an idea to a woman wearing a hat,indef,3,longIndefinite,2712,81,5.866733392700553,2.9166666666666665,-0.6058692932128906,-4.2758249044418335,-4.262058675289154,-7.541204154491425,-13.662022173404694
FALSE,FALSE,non-alternating,9,9,Michael stated her an idea,Michael stated an idea to her,indef,3,pronoun,2713,32,-10.767707757186145,8.9,1.1823368072509766,-2.8843514919281006,-0.018847227096557617,-1.3052198886871338,-1.0395716428756714
FALSE,FALSE,non-alternating,9,9,Linda stated the man an idea,Linda stated an idea to the man,indef,3,shortDefinite,2714,82,-3.095149945933372,14.666666666666666,0.25537109375,-0.27568721771240234,-3.1291697025299072,-5.580175399780273,-9.625933647155762
FALSE,FALSE,non-alternating,9,9,Bob stated a woman an idea,Bob stated an idea to a woman,indef,3,shortIndefinite,2715,33,-2.238443924114108,3.5,-0.5326290130615234,-2.3158624172210693,-3.94832706451416,-7.591827392578125,-13.40960693359375
FALSE,FALSE,non-alternating,9,9,Mary stated the woman from work a result,Mary stated a result to the woman from work,indef,4,longDefinite,2716,83,-14.503268002066761,22.714285714285715,0.05188560485839844,-3.144222140312195,-6.823866367340088,-2.1266589164733887,-18.240756034851074
FALSE,FALSE,non-alternating,9,9,Bob stated a man wearing a hat a result,Bob stated a result to a man wearing a hat,indef,4,longIndefinite,2717,34,5.475679233670235,24.615384615384617,0.6396141052246094,-3.869860827922821,-5.906277716159821,-7.9007773995399475,-14.664717435836792
FALSE,FALSE,non-alternating,9,9,Michael stated her a result,Michael stated a result to her,indef,4,pronoun,2718,85,-5.548117384314537,18.77777777777778,2.3885726928710938,-1.2611453533172607,0.9188928604125977,-0.9279513359069824,7.259475946426392
FALSE,FALSE,non-alternating,9,9,Alice stated the woman a result,Alice stated a result to the woman,indef,4,shortDefinite,2719,35,-1.5003795232623816,6.5,0.7860507965087891,-1.8333406448364258,-3.7557263374328613,-2.709714889526367,1.4111263751983643
FALSE,FALSE,non-alternating,9,9,Alice stated a woman a result,Alice stated a result to a woman,indef,4,shortIndefinite,2720,86,0.5821245331317186,14.0,1.4896793365478516,-1.1824729442596436,-3.4447555541992188,-3.596651077270508,-6.097270727157593
FALSE,FALSE,non-alternating,9,9,Linda stated the man wearing the hat something,Linda stated something to the man wearing the hat,something,5,longDefinite,2721,37,-12.090345951815834,5.636363636363637,0.991241455078125,-5.266957640647888,-5.640554487705231,-6.250704050064087,-11.7406564950943
FALSE,FALSE,non-alternating,9,9,Michael stated a man from work something,Michael stated something to a man from work,something,5,longIndefinite,2722,87,-17.907431025989354,11.916666666666666,1.5622329711914062,-6.442136168479919,-8.913488149642944,-9.367177724838257,-7.889959454536438
FALSE,FALSE,non-alternating,9,9,John stated her something,John stated something to her,something,5,pronoun,2723,38,-14.425666396971792,7.555555555555555,1.3111190795898438,-6.1784820556640625,-2.6257643699645996,-4.220128059387207,-2.101646661758423
FALSE,FALSE,non-alternating,9,9,Alice stated the woman something,Alice stated something to the woman,something,5,shortDefinite,2724,88,-15.69024946168065,7.9,0.7582149505615234,-5.755709886550903,-8.509765028953552,-7.283955514431,-2.9680593013763428
FALSE,FALSE,non-alternating,9,9,Maria stated a woman something,Maria stated something to a woman,something,5,shortIndefinite,2725,39,-11.964663540944457,7.4,0.6578388214111328,-4.668500900268555,-7.72857666015625,-5.634419679641724,-4.066619873046875
FALSE,FALSE,non-alternating,10,10,Linda mentioned the woman from work the news,Linda mentioned the news to the woman from work,def,1,longDefinite,2726,90,-19.056650209007785,5.111111111111111,-1.0612220764160156,-2.5948656797409058,-2.647606611251831,-2.592665433883667,-11.027592778205872
FALSE,FALSE,non-alternating,10,10,Alice mentioned a man wearing a hat the news,Alice mentioned the news to a man wearing a hat,def,1,longIndefinite,2727,40,-8.407697343500331,16.1,-1.6995468139648438,-6.453450798988342,-4.6870275139808655,-2.6295889019966125,-10.738127171993256
FALSE,FALSE,non-alternating,10,10,Bob mentioned her the news,Bob mentioned the news to her,def,1,pronoun,2728,91,-11.344287448329851,1.9,-0.04771614074707031,-4.2543710470199585,-0.06259918212890625,-2.54423451423645,-4.907057285308838
FALSE,FALSE,non-alternating,10,10,Bob mentioned the woman the news,Bob mentioned the news to the woman,def,1,shortDefinite,2729,41,-11.47149865864776,10.076923076923077,-0.5974006652832031,-3.238368034362793,-0.8313987255096436,-3.605132579803467,-5.617772936820984
FALSE,FALSE,non-alternating,10,10,Mary mentioned a man the news,Mary mentioned the news to a man,def,1,shortIndefinite,2730,92,-18.10020488407463,20.571428571428573,-0.4922599792480469,-4.476400136947632,-3.387139320373535,-2.428868055343628,-5.386237144470215
FALSE,FALSE,non-alternating,10,10,John mentioned the man from work the gossip,John mentioned the gossip to the man from work,def,2,longDefinite,2731,43,-15.442112055490725,13.9,3.050243377685547,-0.47989046573638916,-1.9279701709747314,-2.0756547451019287,-12.4998060464859
FALSE,FALSE,non-alternating,10,10,Mary mentioned a man who was wearing a hat the gossip,Mary mentioned the gossip to a man who was wearing a hat,def,2,longIndefinite,2732,93,-7.023466115351766,9.2,0.3301239013671875,-4.882525682449341,-4.226810336112976,-3.494992971420288,-10.766131043434143
FALSE,FALSE,non-alternating,10,10,Linda mentioned him the gossip,Linda mentioned the gossip to him,def,2,pronoun,2733,44,-20.452300822827965,7.071428571428571,3.407529830932617,-4.4638349413871765,-2.9094700813293457,-3.6125378608703613,-12.051417827606201
FALSE,FALSE,non-alternating,10,10,Linda mentioned the man the gossip,Linda mentioned the gossip to the man,def,2,shortDefinite,2734,95,-9.72260928968899,3.857142857142857,3.205181121826172,-1.3277873992919922,-1.694138765335083,-2.6425464153289795,-13.584569454193115
FALSE,FALSE,non-alternating,10,10,Bob mentioned a man the gossip,Bob mentioned the gossip to a man,def,2,shortIndefinite,2735,45,-12.019975779345259,10.153846153846153,2.4454479217529297,-0.6800439357757568,1.3155760765075684,0.22507596015930176,-10.182061672210693
FALSE,FALSE,non-alternating,10,10,Alice mentioned the woman wearing the hat a rumor,Alice mentioned a rumor to the woman wearing the hat,indef,3,longDefinite,2736,96,2.4201654135249555,8.818181818181818,0.7732620239257812,0.4801671504974365,-1.8228075504302979,-2.2381112575531006,-4.899501144886017
FALSE,FALSE,non-alternating,10,10,Michael mentioned a man wearing a hat a rumor,Michael mentioned a rumor to a man wearing a hat,indef,3,longIndefinite,2737,46,-1.7679950336460024,7.916666666666667,0.8369140625,-3.7905232906341553,-1.1761514246463776,-2.815907984972,-10.847799599170685
FALSE,FALSE,non-alternating,10,10,Linda mentioned him a rumor,Linda mentioned a rumor to him,indef,3,pronoun,2738,97,-6.024510461837053,10.3,3.144407272338867,-0.6705875396728516,-0.3335304260253906,-2.573399782180786,-6.507117509841919
FALSE,FALSE,non-alternating,10,10,Michael mentioned the woman a rumor,Michael mentioned a rumor to the woman,indef,3,shortDefinite,2739,48,1.6197418537922204,4.916666666666667,1.5000228881835938,0.44332778453826904,0.11083388328552246,-3.288119316101074,-3.595990836620331
FALSE,FALSE,non-alternating,10,10,Juan mentioned a man a rumor,Juan mentioned a rumor to a man,indef,3,shortIndefinite,2740,98,-2.6928789475932717,17.555555555555557,2.468374252319336,-0.8542802333831787,0.09556913375854492,-0.9617438316345215,-6.687387943267822
FALSE,FALSE,non-alternating,10,10,Mary mentioned the man who was wearing the hat a concept,Mary mentioned a concept to the man who was wearing the hat,indef,4,longDefinite,2741,49,-2.4385353522375226,8.76923076923077,-0.40154266357421875,-3.735400676727295,-5.519217848777771,-3.5312622785568237,-14.212446928024292
FALSE,FALSE,non-alternating,10,10,Alice mentioned a woman who was wearing a hat a concept,Alice mentioned a concept to a woman who was wearing a hat,indef,4,longIndefinite,2742,0,-2.0999412261880934,6.0,-1.1152000427246094,-5.106123447418213,-4.251909911632538,-4.357531011104584,-10.740366101264954
FALSE,FALSE,non-alternating,10,10,Maria mentioned him a concept,Maria mentioned a concept to him,indef,4,pronoun,2743,50,-7.523398164194077,11.416666666666666,2.8987655639648438,-1.8164247274398804,-1.7682888507843018,-4.822766065597534,-7.98097562789917
FALSE,FALSE,non-alternating,10,10,Mary mentioned the man a concept,Mary mentioned a concept to the man,indef,4,shortDefinite,2744,1,-4.947968203574419,19.1,1.3093223571777344,0.6852772235870361,-4.226378917694092,-4.485172271728516,-13.916987180709839
FALSE,FALSE,non-alternating,10,10,Michael mentioned a man a concept,Michael mentioned a concept to a man,indef,4,shortIndefinite,2745,51,-2.8628164855763316,5.090909090909091,1.16815185546875,0.05027651786804199,-3.7256436347961426,-1.731539249420166,-9.453059434890747
FALSE,FALSE,non-alternating,10,10,Juan mentioned the woman from work something,Juan mentioned something to the woman from work,something,5,longDefinite,2746,2,-18.88961483654566,6.090909090909091,0.8370590209960938,-2.1011693477630615,-4.267820358276367,-6.123284339904785,-5.343950390815735
FALSE,FALSE,non-alternating,10,10,Bob mentioned a woman who was wearing a hat something,Bob mentioned something to a woman who was wearing a hat,something,5,longIndefinite,2747,53,-8.18084964598529,11.153846153846153,-0.09798431396484375,-4.419382274150848,-3.5700266361236572,-6.012437641620636,-12.669926941394806
FALSE,FALSE,non-alternating,10,10,John mentioned her something,John mentioned something to her,something,5,pronoun,2748,3,-9.993514005327597,9.0,1.2443370819091797,-3.8971530199050903,-0.45336031913757324,-4.865600824356079,-1.9440937042236328
FALSE,FALSE,non-alternating,10,10,Mary mentioned the man something,Mary mentioned something to the man,something,5,shortDefinite,2749,54,-8.936906818766147,10.5,0.9488067626953125,-3.521080493927002,-6.356202125549316,-6.89717435836792,-12.345918893814087
FALSE,FALSE,non-alternating,10,10,John mentioned a man something,John mentioned something to a man,something,5,shortIndefinite,2750,5,-4.18534917011857,2.272727272727273,0.7927322387695312,-3.312282085418701,-2.762986898422241,-4.6024205684661865,-6.807503700256348
FALSE,FALSE,non-alternating,11,11,Linda presented the man who was from work the story,Linda presented the story to the man who was from work,def,1,longDefinite,2751,55,-5.603521065786481,14.307692307692308,-0.22875213623046875,-4.452093005180359,-4.642607092857361,-4.45074725151062,-8.375664591789246
FALSE,FALSE,non-alternating,11,11,Mary presented a man who was from work the story,Mary presented the story to a man who was from work,def,1,longIndefinite,2752,6,-14.088376905536279,11.0,-0.9526176452636719,-6.0161744356155396,-5.90112566947937,-4.21867823600769,-13.707340359687805
FALSE,FALSE,non-alternating,11,11,Michael presented her the story,Michael presented the story to her,def,1,pronoun,2753,56,-4.362762728356756,37.61538461538461,0.5304794311523438,-2.0615599155426025,-0.03815722465515137,-0.9227820634841919,0.5682424306869507
FALSE,FALSE,non-alternating,11,11,Michael presented the man the story,Michael presented the story to the man,def,1,shortDefinite,2754,7,-2.920928758336231,26.7,0.7577533721923828,-1.8462566137313843,-1.9779996871948242,-1.9665796756744385,3.2016565799713135
FALSE,FALSE,non-alternating,11,11,Mary presented a woman the story,Mary presented the story to a woman,def,1,shortIndefinite,2755,58,-6.848362617194653,15.7,-0.7766170501708984,-7.328074216842651,-1.3386976718902588,-4.953168869018555,-3.0458067655563354
FALSE,FALSE,non-alternating,11,11,Michael presented the woman wearing the hat the report,Michael presented the report to the woman wearing the hat,def,2,longDefinite,2756,8,-5.288396260468289,16.181818181818183,-2.3475608825683594,-10.18741762638092,-4.7254838347435,-4.372597813606262,-5.522120714187622
FALSE,FALSE,non-alternating,11,11,Mary presented a woman from work the report,Mary presented the report to a woman from work,def,2,longIndefinite,2757,59,-17.561212985310704,24.4,-0.5039901733398438,-8.610760807991028,-4.043416857719421,-0.5533396005630493,-5.5911558866500854
FALSE,FALSE,non-alternating,11,11,John presented her the report,John presented the report to her,def,2,pronoun,2758,9,-1.7899350743973628,41.54545454545455,-0.2366046905517578,-2.1105278730392456,1.4385008811950684,-0.09990918636322021,-7.986541271209717
FALSE,FALSE,non-alternating,11,11,Juan presented the woman the report,Juan presented the report to the woman,def,2,shortDefinite,2759,60,-3.51612705248408,40.25,-1.4396381378173828,-2.958629846572876,-0.8413103222846985,-2.112318217754364,-1.2447816133499146
FALSE,FALSE,non-alternating,11,11,Mary presented a woman the report,Mary presented the report to a woman,def,2,shortIndefinite,2760,11,-7.208008481306024,25.666666666666668,-0.4109325408935547,-9.228135228157043,0.8800629377365112,-0.25546205043792725,0.019860386848449707
FALSE,FALSE,non-alternating,11,11,Juan presented the man who was wearing the hat a photograph,Juan presented a photograph to the man who was wearing the hat,indef,3,longDefinite,2761,61,3.40182413358707,30.8,-0.4207191467285156,-9.113338470458984,-5.048808813095093,-5.285273551940918,-18.524790048599243
FALSE,FALSE,non-alternating,11,11,Linda presented a man from work a photograph,Linda presented a photograph to a man from work,indef,3,longIndefinite,2762,12,-1.5144495994318277,12.333333333333334,1.065582275390625,-6.08613920211792,-1.9721579551696777,-0.3502187728881836,-4.596120834350586
FALSE,FALSE,non-alternating,11,11,Juan presented her a photograph,Juan presented a photograph to her,indef,3,pronoun,2763,63,0.918276540003717,42.375,1.6076011657714844,-0.9318414926528931,0.6239356994628906,1.1981782913208008,-6.720415353775024
FALSE,FALSE,non-alternating,11,11,Linda presented the man a photograph,Linda presented a photograph to the man,indef,3,shortDefinite,2764,13,6.643448737158906,28.333333333333332,1.2901496887207031,-2.1266320943832397,0.36736738681793213,0.4927830696105957,-1.0365509986877441
FALSE,FALSE,non-alternating,11,11,Michael presented a man a photograph,Michael presented a photograph to a man,indef,3,shortIndefinite,2765,64,6.537524295272306,29.7,1.8082389831542969,-2.5665628910064697,1.281543493270874,0.16505694389343262,2.921455144882202
FALSE,FALSE,non-alternating,11,11,John presented the man wearing the hat a painting,John presented a painting to the man wearing the hat,indef,4,longDefinite,2766,14,4.603929861797951,28.4,-0.0029449462890625,-6.240564048290253,-3.5346242785453796,-6.13587349653244,-13.645453095436096
